,latBin,lonBin,updated_type,updated_subtype,counts
776,41.7,-87.72,Hazard,On road construction,1
773,41.7,-87.73,Hazard,On road,1
772,41.69,-87.56,Jam,Unclassified,1
10002,41.97,-87.65,Road_closed,Construction,1
9999,41.97,-87.65,Jam,Moderate traffic,1
9985,41.97,-87.65,Accident,Major,1
8453,41.94,-87.76,Road_closed,Construction,1
1971,41.75,-87.73,Hazard,On road traffic light fault,1
1967,41.75,-87.73,Hazard,On road construction,1
1966,41.75,-87.73,Hazard,On road car stopped,1
1959,41.75,-87.74,Hazard,On road traffic light fault,1
1957,41.75,-87.74,Hazard,On road emergency vehicle,1
4804,41.83,-87.64,Hazard,On road ice,1
5461,41.86,-87.76,Accident,Minor,1
5460,41.86,-87.76,Accident,Major,1
10006,41.980000000000004,-87.92,Hazard,Unclassified,1
786,41.7,-87.7,Hazard,On road traffic light fault,1
785,41.7,-87.7,Hazard,On road ice,1
3055,41.78,-87.71000000000001,Hazard,On shoulder car stopped,1
3052,41.78,-87.71000000000001,Hazard,On road object,1
3048,41.78,-87.71000000000001,Accident,Major,1
3047,41.78,-87.72,Road_closed,Unclassified,1
7119,41.9,-87.64,Accident,Major,1
7111,41.9,-87.65,Hazard,Unclassified,1
3073,41.78,-87.7,Jam,Moderate traffic,1
3070,41.78,-87.7,Hazard,On shoulder car stopped,1
3069,41.78,-87.7,Hazard,On shoulder,1
1982,41.75,-87.71000000000001,Accident,Major,1
760,41.69,-87.58,Jam,Stand still traffic,1
758,41.69,-87.58,Accident,Unclassified,1
757,41.69,-87.59,Jam,Unclassified,1
756,41.69,-87.59,Jam,Stand still traffic,1
10028,41.980000000000004,-87.9,Hazard,On road ice,1
10027,41.980000000000004,-87.9,Hazard,On road emergency vehicle,1
10022,41.980000000000004,-87.9,Accident,Minor,1
10013,41.980000000000004,-87.91,Hazard,On road object,1
4809,41.83,-87.64,Hazard,On shoulder animals,1
1980,41.75,-87.72,Hazard,Weather heavy snow,1
1978,41.75,-87.72,Hazard,On road emergency vehicle,1
8421,41.94,-87.77,Accident,Minor,1
4376,41.82,-87.72,Hazard,Weather heavy snow,1
4398,41.82,-87.71000000000001,Hazard,Weather fog,1
4392,41.82,-87.71000000000001,Hazard,On road road kill,1
5852,41.87,-87.75,Road_closed,Event,1
1992,41.75,-87.71000000000001,Hazard,Weather,1
1991,41.75,-87.71000000000001,Hazard,Unclassified,1
8403,41.94,-87.79,Road_closed,Construction,1
8394,41.94,-87.79,Hazard,On road ice,1
7131,41.9,-87.64,Hazard,Weather fog,1
3505,41.79,-87.67,Hazard,On road ice,1
3871,41.800000000000004,-87.65,Hazard,Weather flood,1
3866,41.800000000000004,-87.65,Hazard,On road emergency vehicle,1
3864,41.800000000000004,-87.65,Hazard,On road car stopped,1
3861,41.800000000000004,-87.65,Accident,Minor,1
3860,41.800000000000004,-87.65,Accident,Major,1
3501,41.79,-87.67,Accident,Minor,1
764,41.69,-87.56,Hazard,On road car stopped,1
763,41.69,-87.56,Hazard,On road,1
762,41.69,-87.56,Accident,Unclassified,1
761,41.69,-87.57000000000001,Hazard,On road,1
3038,41.78,-87.72,Accident,Unclassified,1
3034,41.78,-87.73,Hazard,Weather flood,1
3031,41.78,-87.73,Hazard,On road traffic light fault,1
3058,41.78,-87.71000000000001,Hazard,Weather heavy snow,1
3057,41.78,-87.71000000000001,Hazard,Weather fog,1
2018,41.75,-87.69,Jam,Moderate traffic,1
2009,41.75,-87.69,Hazard,On road car stopped,1
743,41.69,-87.60000000000001,Hazard,On shoulder animals,1
742,41.69,-87.60000000000001,Hazard,On shoulder,1
10049,41.980000000000004,-87.89,Hazard,Weather flood,1
10044,41.980000000000004,-87.89,Hazard,On road object,1
771,41.69,-87.56,Hazard,Weather fog,1
770,41.69,-87.56,Hazard,Weather flood,1
765,41.69,-87.56,Hazard,On road construction,1
4419,41.82,-87.7,Hazard,Weather fog,1
2003,41.75,-87.7,Hazard,Weather fog,1
4345,41.82,-87.73,Hazard,On shoulder,1
4341,41.82,-87.73,Hazard,On road ice,1
4369,41.82,-87.72,Hazard,On shoulder,1
4365,41.82,-87.72,Hazard,On road ice,1
5868,41.87,-87.74,Hazard,On shoulder missing sign,1
4830,41.83,-87.63,Hazard,On road ice,1
4822,41.83,-87.64,Road_closed,Hazard,1
5453,41.86,-87.77,Hazard,On road pot hole,1
10070,41.980000000000004,-87.88,Jam,Moderate traffic,1
10068,41.980000000000004,-87.88,Hazard,Weather heavy snow,1
10066,41.980000000000004,-87.88,Hazard,Weather flood,1
10062,41.980000000000004,-87.88,Hazard,On road pot hole,1
10055,41.980000000000004,-87.88,Accident,Minor,1
3043,41.78,-87.72,Hazard,Weather,1
3040,41.78,-87.72,Hazard,On road construction,1
3039,41.78,-87.72,Hazard,On road,1
2026,41.75,-87.68,Hazard,On road object,1
8351,41.94,-87.82000000000001,Hazard,Weather fog,1
8350,41.94,-87.82000000000001,Hazard,Weather,1
8349,41.94,-87.82000000000001,Hazard,Unclassified,1
8346,41.94,-87.82000000000001,Hazard,On road object,1
10097,41.980000000000004,-87.85000000000001,Hazard,On road lane closed,1
10086,41.980000000000004,-87.86,Hazard,Unclassified,1
10084,41.980000000000004,-87.86,Hazard,On road object,1
738,41.69,-87.60000000000001,Hazard,On road lane closed,1
726,41.69,-87.61,Hazard,Weather,1
10082,41.980000000000004,-87.86,Hazard,On road construction,1
10081,41.980000000000004,-87.86,Hazard,On road car stopped,1
8384,41.94,-87.8,Hazard,Weather fog,1
8383,41.94,-87.8,Hazard,Weather,1
8377,41.94,-87.8,Hazard,On road car stopped,1
8368,41.94,-87.81,Hazard,Weather fog,1
8328,41.94,-87.83,Hazard,On road car stopped,1
8323,41.94,-87.84,Jam,Moderate traffic,1
8317,41.94,-87.84,Hazard,On road road kill,1
3002,41.78,-87.75,Hazard,Weather fog,1
3493,41.79,-87.68,Hazard,On road object,1
6674,41.89,-87.68,Hazard,On road road kill,1
6671,41.89,-87.68,Hazard,On road ice,1
6668,41.89,-87.68,Hazard,On road car stopped,1
3512,41.79,-87.67,Jam,Moderate traffic,1
6658,41.89,-87.69,Hazard,Weather heavy snow,1
711,41.69,-87.62,Jam,Heavy traffic,1
710,41.69,-87.62,Hazard,Weather fog,1
708,41.69,-87.62,Hazard,On shoulder car stopped,1
5862,41.87,-87.74,Hazard,On road lane closed,1
2031,41.75,-87.68,Hazard,Weather flood,1
2030,41.75,-87.68,Hazard,Weather,1
4309,41.82,-87.75,Hazard,Weather flood,1
4308,41.82,-87.75,Hazard,Weather,1
693,41.69,-87.63,Accident,Major,1
10125,41.980000000000004,-87.84,Hazard,Weather heavy snow,1
10123,41.980000000000004,-87.84,Hazard,Weather flood,1
10119,41.980000000000004,-87.84,Hazard,On shoulder,1
10102,41.980000000000004,-87.85000000000001,Hazard,Weather,1
714,41.69,-87.62,Road_closed,Unclassified,1
712,41.69,-87.62,Jam,Stand still traffic,1
3498,41.79,-87.68,Jam,Moderate traffic,1
8345,41.94,-87.82000000000001,Hazard,On road emergency vehicle,1
8341,41.94,-87.82000000000001,Accident,Minor,1
8338,41.94,-87.83,Jam,Moderate traffic,1
8335,41.94,-87.83,Hazard,Weather flood,1
8334,41.94,-87.83,Hazard,Weather,1
8333,41.94,-87.83,Hazard,Unclassified,1
5440,41.86,-87.78,Accident,Unclassified,1
5434,41.85,-87.62,Jam,Light traffic,1
10142,41.980000000000004,-87.83,Hazard,On shoulder animals,1
706,41.69,-87.62,Hazard,On road object,1
705,41.69,-87.62,Hazard,On road emergency vehicle,1
704,41.69,-87.62,Hazard,On road car stopped,1
2996,41.78,-87.75,Hazard,On road road kill,1
7154,41.9,-87.63,Hazard,Weather heavy snow,1
3023,41.78,-87.73,Accident,Minor,1
3022,41.78,-87.73,Accident,Major,1
3018,41.78,-87.74,Jam,Moderate traffic,1
3016,41.78,-87.74,Hazard,Weather,1
3013,41.78,-87.74,Hazard,On road object,1
8309,41.94,-87.84,Accident,Minor,1
8308,41.94,-87.91,Hazard,Unclassified,1
2051,41.75,-87.67,Jam,Moderate traffic,1
4326,41.82,-87.74,Hazard,On shoulder missing sign,1
4324,41.82,-87.74,Hazard,On shoulder,1
5886,41.87,-87.73,Hazard,On road lane closed,1
5876,41.87,-87.74,Road_closed,Event,1
2049,41.75,-87.67,Hazard,Weather flood,1
2048,41.75,-87.67,Hazard,Weather,1
2045,41.75,-87.67,Hazard,On road road kill,1
2041,41.75,-87.67,Hazard,On road car stopped,1
684,41.69,-87.64,Accident,Unclassified,1
681,41.69,-87.65,Jam,Stand still traffic,1
679,41.69,-87.65,Hazard,Weather heavy snow,1
678,41.69,-87.65,Hazard,On road traffic light fault,1
10147,41.980000000000004,-87.83,Hazard,Weather heavy snow,1
5446,41.86,-87.77,Accident,Minor,1
5443,41.86,-87.78,Hazard,On road ice,1
5442,41.86,-87.78,Hazard,On road construction,1
673,41.69,-87.65,Hazard,On road car stopped,1
666,41.69,-87.66,Jam,Moderate traffic,1
6654,41.89,-87.69,Hazard,On shoulder animals,1
6652,41.89,-87.69,Hazard,On road road kill,1
6649,41.89,-87.69,Hazard,On road ice,1
6307,41.88,-87.7,Hazard,On road ice,1
6306,41.88,-87.7,Hazard,On road emergency vehicle,1
6304,41.88,-87.7,Hazard,On road car stopped,1
6301,41.88,-87.7,Accident,Major,1
664,41.69,-87.66,Hazard,Weather fog,1
663,41.69,-87.66,Hazard,Weather flood,1
662,41.69,-87.66,Hazard,Weather,1
10161,41.980000000000004,-87.82000000000001,Hazard,On road lane closed,1
690,41.69,-87.64,Jam,Stand still traffic,1
4329,41.82,-87.74,Hazard,Weather fog,1
4327,41.82,-87.74,Hazard,Unclassified,1
8306,41.94,-87.91,Hazard,On road object,1
8305,41.94,-87.91,Hazard,On road construction,1
8304,41.94,-87.91,Accident,Unclassified,1
2057,41.75,-87.66,Hazard,On road car stopped,1
2054,41.75,-87.66,Accident,Major,1
8291,41.93,-87.64,Hazard,On road road kill,1
8288,41.93,-87.64,Hazard,On road ice,1
8278,41.93,-87.65,Road_closed,Construction,1
2082,41.75,-87.65,Hazard,Weather heavy snow,1
2081,41.75,-87.65,Hazard,Weather flood,1
10184,41.980000000000004,-87.81,Hazard,On road lane closed,1
10183,41.980000000000004,-87.81,Hazard,On road ice,1
648,41.69,-87.67,Jam,Moderate traffic,1
645,41.69,-87.67,Hazard,Weather,1
644,41.69,-87.67,Hazard,Unclassified,1
10175,41.980000000000004,-87.82000000000001,Road_closed,Unclassified,1
8261,41.93,-87.65,Accident,Minor,1
2091,41.75,-87.64,Hazard,On road car stopped,1
4837,41.83,-87.63,Hazard,Weather flood,1
5426,41.85,-87.62,Hazard,On shoulder animals,1
5425,41.85,-87.62,Hazard,On shoulder,1
5420,41.85,-87.62,Hazard,On road ice,1
4867,41.83,-87.61,Hazard,On shoulder,1
10199,41.980000000000004,-87.81,Road_closed,Event,1
639,41.69,-87.67,Hazard,On road ice,1
638,41.69,-87.67,Hazard,On road emergency vehicle,1
633,41.69,-87.67,Accident,Minor,1
631,41.69,-87.68,Road_closed,Unclassified,1
10194,41.980000000000004,-87.81,Hazard,Weather hail,1
10189,41.980000000000004,-87.81,Hazard,On shoulder animals,1
10188,41.980000000000004,-87.81,Hazard,On shoulder,1
2036,41.75,-87.68,Road_closed,Unclassified,1
3010,41.78,-87.74,Hazard,On road car stopped,1
3996,41.81,-87.77,Jam,Moderate traffic,1
10212,41.980000000000004,-87.8,Hazard,On shoulder animals,1
627,41.69,-87.68,Hazard,Weather flood,1
626,41.69,-87.68,Hazard,Weather,1
622,41.69,-87.68,Hazard,On road emergency vehicle,1
620,41.69,-87.68,Hazard,On road car stopped,1
617,41.69,-87.68,Accident,Major,1
616,41.69,-87.69,Road_closed,Unclassified,1
10208,41.980000000000004,-87.8,Hazard,On road lane closed,1
5428,41.85,-87.62,Hazard,On shoulder missing sign,1
4847,41.83,-87.62,Hazard,On road object,1
4838,41.83,-87.63,Hazard,Weather heavy snow,1
2072,41.75,-87.65,Hazard,On road car stopped,1
2069,41.75,-87.65,Accident,Minor,1
8273,41.93,-87.65,Hazard,Weather fog,1
5896,41.87,-87.73,Hazard,Weather heavy snow,1
6643,41.89,-87.69,Accident,Minor,1
3554,41.79,-87.64,Hazard,On shoulder animals,1
3542,41.79,-87.65,Road_closed,Event,1
605,41.69,-87.69,Hazard,On road car stopped,1
597,41.69,-87.7,Hazard,Weather,1
10222,41.980000000000004,-87.8,Road_closed,Unclassified,1
10216,41.980000000000004,-87.8,Hazard,Weather flood,1
2088,41.75,-87.64,Accident,Minor,1
2084,41.75,-87.65,Jam,Moderate traffic,1
8255,41.93,-87.66,Hazard,Weather heavy snow,1
8252,41.93,-87.66,Hazard,Unclassified,1
2115,41.75,-87.63,Hazard,On road road kill,1
2102,41.75,-87.64,Jam,Moderate traffic,1
2100,41.75,-87.64,Hazard,Weather fog,1
8241,41.93,-87.67,Road_closed,Event,1
2140,41.75,-87.62,Hazard,Weather flood,1
2137,41.75,-87.62,Hazard,On road traffic light fault,1
2133,41.75,-87.62,Hazard,On road car stopped,1
588,41.69,-87.71000000000001,Hazard,Weather,1
585,41.69,-87.71000000000001,Hazard,On road pot hole,1
581,41.69,-87.71000000000001,Accident,Minor,1
610,41.69,-87.69,Hazard,Weather,1
3539,41.79,-87.65,Jam,Moderate traffic,1
3532,41.79,-87.65,Hazard,On road car stopped,1
3529,41.79,-87.65,Accident,Minor,1
3994,41.81,-87.77,Hazard,Unclassified,1
3991,41.81,-87.77,Hazard,On road pot hole,1
6139,41.87,-87.63,Road_closed,Construction,1
3007,41.78,-87.74,Accident,Major,1
4294,41.81,-87.59,Road_closed,Event,1
4293,41.81,-87.59,Road_closed,Construction,1
2157,41.75,-87.61,Jam,Stand still traffic,1
2156,41.75,-87.61,Jam,Moderate traffic,1
2154,41.75,-87.61,Hazard,Weather,1
2151,41.75,-87.61,Hazard,On road object,1
8194,41.93,-87.69,Hazard,Unclassified,1
7186,41.910000000000004,-87.8,Accident,Major,1
7181,41.910000000000004,-87.81,Hazard,On road object,1
10263,41.980000000000004,-87.77,Accident,Minor,1
10262,41.980000000000004,-87.77,Accident,Major,1
10255,41.980000000000004,-87.78,Hazard,Weather,1
10245,41.980000000000004,-87.78,Accident,Minor,1
2119,41.75,-87.63,Hazard,On shoulder missing sign,1
2117,41.75,-87.63,Hazard,On shoulder,1
8214,41.93,-87.68,Hazard,Unclassified,1
2146,41.75,-87.61,Accident,Major,1
2142,41.75,-87.62,Hazard,Weather heavy snow,1
574,41.69,-87.72,Hazard,On road traffic light fault,1
568,41.69,-87.73,Hazard,On road object,1
566,41.69,-87.73,Hazard,On road,1
564,41.68,-87.56,Hazard,Weather flood,1
10285,41.980000000000004,-87.76,Hazard,On road ice,1
10272,41.980000000000004,-87.77,Hazard,Unclassified,1
4879,41.84,-87.75,Hazard,On road construction,1
7178,41.910000000000004,-87.81,Accident,Unclassified,1
7175,41.9,-87.62,Jam,Moderate traffic,1
7171,41.9,-87.62,Hazard,Unclassified,1
7167,41.9,-87.62,Hazard,On road ice,1
8193,41.93,-87.69,Hazard,On shoulder missing sign,1
8190,41.93,-87.69,Hazard,On road road kill,1
5921,41.87,-87.72,Hazard,Weather fog,1
5914,41.87,-87.72,Hazard,On shoulder,1
2160,41.75,-87.60000000000001,Accident,Minor,1
2172,41.75,-87.60000000000001,Hazard,Weather fog,1
2170,41.75,-87.60000000000001,Hazard,Unclassified,1
8174,41.93,-87.7,Hazard,Weather heavy snow,1
8164,41.93,-87.7,Hazard,On road ice,1
2193,41.75,-87.59,Hazard,Weather fog,1
2967,41.78,-87.77,Accident,Major,1
2966,41.78,-87.78,Road_closed,Unclassified,1
7202,41.910000000000004,-87.79,Hazard,On road object,1
3567,41.79,-87.63,Accident,Minor,1
3566,41.79,-87.63,Accident,Major,1
3564,41.79,-87.64,Road_closed,Event,1
3559,41.79,-87.64,Hazard,Weather fog,1
3586,41.79,-87.62,Accident,Minor,1
3582,41.79,-87.63,Jam,Moderate traffic,1
3580,41.79,-87.63,Hazard,Weather heavy snow,1
3579,41.79,-87.63,Hazard,Weather fog,1
2208,41.75,-87.58,Hazard,Weather,1
2207,41.75,-87.58,Hazard,On shoulder car stopped,1
558,41.68,-87.56,Hazard,On road car stopped,1
556,41.68,-87.56,Accident,Unclassified,1
555,41.68,-87.56,Accident,Major,1
550,41.68,-87.60000000000001,Hazard,Weather fog,1
549,41.68,-87.60000000000001,Hazard,Weather flood,1
548,41.68,-87.60000000000001,Hazard,Weather,1
10301,41.980000000000004,-87.76,Road_closed,Event,1
10296,41.980000000000004,-87.76,Hazard,Weather heavy snow,1
10295,41.980000000000004,-87.76,Hazard,Weather fog,1
10294,41.980000000000004,-87.76,Hazard,Weather flood,1
577,41.69,-87.72,Hazard,Weather,1
6612,41.89,-87.71000000000001,Hazard,On road lane closed,1
5909,41.87,-87.72,Hazard,On road ice,1
4307,41.82,-87.75,Hazard,Unclassified,1
2217,41.75,-87.57000000000001,Hazard,On road traffic light fault,1
5389,41.85,-87.64,Road_closed,Construction,1
10332,41.980000000000004,-87.74,Hazard,On road pot hole,1
10331,41.980000000000004,-87.74,Hazard,On road object,1
10327,41.980000000000004,-87.74,Accident,Major,1
10325,41.980000000000004,-87.75,Road_closed,Hazard,1
10320,41.980000000000004,-87.75,Hazard,Weather heavy snow,1
10316,41.980000000000004,-87.75,Hazard,On shoulder missing sign,1
562,41.68,-87.56,Hazard,On road road kill,1
560,41.68,-87.56,Hazard,On road emergency vehicle,1
559,41.68,-87.56,Hazard,On road construction,1
7201,41.910000000000004,-87.79,Hazard,On road emergency vehicle,1
7199,41.910000000000004,-87.79,Hazard,On road car stopped,1
7193,41.910000000000004,-87.8,Hazard,On road traffic light fault,1
7189,41.910000000000004,-87.8,Hazard,On road car stopped,1
2189,41.75,-87.59,Hazard,On shoulder animals,1
3835,41.800000000000004,-87.67,Hazard,On road ice,1
6320,41.88,-87.69,Accident,Minor,1
6315,41.88,-87.7,Jam,Moderate traffic,1
6312,41.88,-87.7,Hazard,Unclassified,1
6605,41.89,-87.72,Road_closed,Unclassified,1
6602,41.89,-87.72,Jam,Moderate traffic,1
10333,41.980000000000004,-87.74,Hazard,On road traffic light fault,1
5405,41.85,-87.63,Hazard,Weather flood,1
5398,41.85,-87.63,Hazard,On road ice,1
2206,41.75,-87.58,Hazard,On shoulder,1
2202,41.75,-87.58,Hazard,On road ice,1
8144,41.93,-87.71000000000001,Hazard,On shoulder missing sign,1
2225,41.76,-87.81,Jam,Stand still traffic,1
2223,41.76,-87.81,Hazard,On road emergency vehicle,1
2221,41.75,-87.57000000000001,Jam,Moderate traffic,1
2220,41.75,-87.57000000000001,Hazard,Weather flood,1
2241,41.76,-87.75,Hazard,On road traffic light fault,1
2239,41.76,-87.75,Hazard,On road emergency vehicle,1
2238,41.76,-87.75,Hazard,On road car stopped,1
2237,41.76,-87.75,Hazard,On road,1
2232,41.76,-87.8,Hazard,On road traffic light fault,1
2230,41.76,-87.8,Hazard,On road object,1
8113,41.93,-87.72,Accident,Minor,1
521,41.68,-87.61,Hazard,On road road kill,1
518,41.68,-87.61,Hazard,On road ice,1
10354,41.980000000000004,-87.72,Accident,Minor,1
10353,41.980000000000004,-87.73,Road_closed,Hazard,1
10350,41.980000000000004,-87.73,Jam,Moderate traffic,1
10348,41.980000000000004,-87.73,Hazard,Unclassified,1
10346,41.980000000000004,-87.73,Hazard,On road traffic light fault,1
547,41.68,-87.60000000000001,Hazard,Unclassified,1
10339,41.980000000000004,-87.73,Accident,Major,1
10378,41.980000000000004,-87.71000000000001,Hazard,On road road kill,1
10375,41.980000000000004,-87.71000000000001,Hazard,On road emergency vehicle,1
10368,41.980000000000004,-87.72,Road_closed,Construction,1
10363,41.980000000000004,-87.72,Hazard,Weather fog,1
4888,41.84,-87.74,Accident,Minor,1
4884,41.84,-87.75,Hazard,Weather flood,1
4906,41.84,-87.73,Accident,Minor,1
4905,41.84,-87.73,Accident,Major,1
4904,41.84,-87.74,Road_closed,Unclassified,1
5377,41.85,-87.64,Hazard,On road ice,1
523,41.68,-87.61,Hazard,On shoulder,1
2215,41.75,-87.57000000000001,Hazard,On road object,1
8119,41.93,-87.72,Hazard,On road ice,1
8116,41.93,-87.72,Hazard,On road car stopped,1
2243,41.76,-87.75,Jam,Stand still traffic,1
2242,41.76,-87.75,Jam,Heavy traffic,1
4270,41.81,-87.60000000000001,Hazard,Unclassified,1
4266,41.81,-87.60000000000001,Hazard,On road pot hole,1
5936,41.87,-87.71000000000001,Hazard,On road lane closed,1
5926,41.87,-87.72,Road_closed,Event,1
4289,41.81,-87.59,Hazard,Weather flood,1
2258,41.76,-87.73,Hazard,Weather,1
10395,41.980000000000004,-87.7,Hazard,On road emergency vehicle,1
10390,41.980000000000004,-87.7,Accident,Minor,1
510,41.68,-87.62,Road_closed,Unclassified,1
508,41.68,-87.62,Jam,Stand still traffic,1
506,41.68,-87.62,Hazard,On shoulder car stopped,1
504,41.68,-87.62,Hazard,On road pot hole,1
501,41.68,-87.62,Hazard,On road car stopped,1
10387,41.980000000000004,-87.71000000000001,Road_closed,Construction,1
10382,41.980000000000004,-87.71000000000001,Hazard,Weather flood,1
10381,41.980000000000004,-87.71000000000001,Hazard,Weather,1
2255,41.76,-87.73,Hazard,On road object,1
2253,41.76,-87.73,Hazard,On road emergency vehicle,1
2252,41.76,-87.73,Hazard,On road construction,1
2251,41.76,-87.73,Hazard,On road,1
8099,41.93,-87.73,Hazard,On road ice,1
7221,41.910000000000004,-87.78,Hazard,Weather heavy snow,1
7220,41.910000000000004,-87.78,Hazard,Weather flood,1
6598,41.89,-87.72,Hazard,Unclassified,1
6593,41.89,-87.72,Hazard,On road emergency vehicle,1
6589,41.89,-87.72,Accident,Minor,1
6586,41.89,-87.73,Road_closed,Construction,1
6580,41.89,-87.73,Hazard,Unclassified,1
3603,41.79,-87.61,Accident,Minor,1
3597,41.79,-87.62,Jam,Moderate traffic,1
3595,41.79,-87.62,Hazard,Weather fog,1
8104,41.93,-87.73,Hazard,Unclassified,1
7205,41.910000000000004,-87.79,Hazard,On shoulder car stopped,1
2979,41.78,-87.77,Hazard,Weather fog,1
2978,41.78,-87.77,Hazard,Weather flood,1
2968,41.78,-87.77,Accident,Minor,1
8085,41.93,-87.74,Hazard,Unclassified,1
8080,41.93,-87.74,Hazard,On road ice,1
493,41.68,-87.63,Hazard,Weather,1
486,41.68,-87.63,Accident,Minor,1
485,41.68,-87.64,Jam,Unclassified,1
484,41.68,-87.64,Jam,Stand still traffic,1
10416,41.980000000000004,-87.69,Hazard,Weather,1
4928,41.84,-87.72,Hazard,On road object,1
4927,41.84,-87.72,Hazard,On road emergency vehicle,1
4921,41.84,-87.72,Accident,Major,1
5357,41.85,-87.65,Hazard,On shoulder,1
2257,41.76,-87.73,Hazard,Unclassified,1
470,41.68,-87.65,Hazard,On road object,1
10448,41.980000000000004,-87.67,Hazard,On road ice,1
10429,41.980000000000004,-87.68,Hazard,On road traffic light fault,1
10425,41.980000000000004,-87.68,Hazard,On road car stopped,1
10422,41.980000000000004,-87.68,Accident,Minor,1
496,41.68,-87.63,Jam,Stand still traffic,1
494,41.68,-87.63,Hazard,Weather fog,1
2275,41.76,-87.71000000000001,Hazard,On shoulder car stopped,1
2271,41.76,-87.71000000000001,Accident,Unclassified,1
2268,41.76,-87.72,Jam,Moderate traffic,1
2265,41.76,-87.72,Hazard,On road,1
2263,41.76,-87.72,Accident,Minor,1
8065,41.93,-87.75,Hazard,Unclassified,1
8061,41.93,-87.75,Hazard,On road ice,1
7214,41.910000000000004,-87.78,Hazard,On road emergency vehicle,1
7212,41.910000000000004,-87.78,Hazard,On road car stopped,1
